run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_4.mobility.initialLongitude,-47.92404119deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_5.mobility.initialLatitude,-15.82269420deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_5.mobility.initialLongitude,-47.92409556deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_6.mobility.initialLatitude,-15.81111924deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_6.mobility.initialLongitude,-47.92295951deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_7.mobility.initialLatitude,-15.79175944deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_7.mobility.initialLongitude,-47.92345939deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_8.mobility.initialLatitude,-15.83600729deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_8.mobility.initialLongitude,-47.92184559deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_9.mobility.initialLatitude,-15.82521585deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_9.mobility.initialLongitude,-47.92172428deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_10.mobility.initialLatitude,-15.81787489deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_10.mobility.initialLongitude,-47.92059709deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_11.mobility.initialLatitude,-15.80297669deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_11.mobility.initialLongitude,-47.92149081deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_12.mobility.initialLatitude,-15.79889692deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_12.mobility.initialLongitude,-47.91996010deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_13.mobility.initialLatitude,-15.83508060deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_13.mobility.initialLongitude,-47.91795231deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_14.mobility.initialLatitude,-15.82880394deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_14.mobility.initialLongitude,-47.91792000deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_15.mobility.initialLatitude,-15.82280347deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_15.mobility.initialLongitude,-47.91860829deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_16.mobility.initialLatitude,-15.81971231deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_16.mobility.initialLongitude,-47.91788875deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_17.mobility.initialLatitude,-15.81604663deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_17.mobility.initialLongitude,-47.91756263deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_18.mobility.initialLatitude,-15.80787035deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_18.mobility.initialLongitude,-47.91753198deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_19.mobility.initialLatitude,-15.80264510deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_19.mobility.initialLongitude,-47.91811616deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_20.mobility.initialLatitude,-15.78939673deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors_20.mobility.initialLongitude,-47.91933019deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.app[0].destAddresses,"""quads[0] quads[1]""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.app[0].destAddresses,"""quads[0] quads[1]""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[0].app[0].destAddresses,"""quads[1] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[1].app[0].destAddresses,"""quads[0] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[0].app[*].startTime,"normal(1s, 6s)",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[0].mobility.startTime,0s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[1].app[*].startTime,"normal(40s, 45s)",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[1].mobility.startTime,40s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.app[0].startTime,80s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].mobility.waypointFile,"""paths/gen/tempAutoRouteUavDADCA_ACK_n20_u2_a8000m2_0--s2--0.waypoints""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.protocol.typename,"""DadcaAckProtocolSensor""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].protocol.typename,"""DadcaAckUAVProtocol""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.protocol.typename,"""DadcaAckGroundStationProtocol""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].protocol.maxBufferSize,10000000,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].numApps,1,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].app[0].typename,"""UdpMobileNodeCommunicationApp""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].app[0].localPort,1000,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].app[0].destPort,1000,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].app[0].sendInterval,1s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].app[0].stopTime,-1s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].app[0].messageLength,1454Byte,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].protocol.typename,"""DadcaProtocol""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].mobility.typename,"""DroneMobility""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].mobility.coordinateSystemModule,"""coordinateSystem""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].mobility.waypointProximity,1m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].mobility.speed,10mps,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].mobility.homeLatitude,-15.840068deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].mobility.homeLongitude,-47.926633deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.mobility.typename,"""StationaryMobility""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.mobility.coordinateSystemModule,"""coordinateSystem""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.numApps,1,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.app[0].typename,"""UdpMobileNodeCommunicationApp""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.app[0].destPort,1000,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.app[0].localPort,1000,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.app[0].sendInterval,1s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.app[0].messageLength,1454Byte,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.protocol.typename,"""DadcaProtocol""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.mobility.initialLatitude,-15.840068deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.mobility.initialLongitude,-47.926633deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.groundStation.mobility.initialAltitude,0m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.numApps,1,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.mobility.typename,"""StationaryMobility""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.mobility.coordinateSystemModule,"""coordinateSystem""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.app[0].typename,"""UdpSensorCommunicationApp""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.protocol.typename,"""DadcaProtocolSensor""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.app[0].destPort,1000,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.app[0].localPort,1000,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.app[0].sendInterval,8s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.app[0].startTime,exponential(1s),,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensors*.app[0].messageLength,1454Byte,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].protocol.timeoutDuration,20s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[0].numFailures,1,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].failures[*].typename,"""RandomFailureGenerator""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].failures[*].failureStart,3600s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].failures[*].failureMinimumInterval,10s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].failures[*].failureRollTime,1s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].failures[*].failureChance,0.001,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].failures[*].failureDuration,3600s,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.osgVisualizer.typename,"""IntegratedOsgVisualizer""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.osgVisualizer.sceneVisualizer.typename,"""SceneOsgEarthVisualizer""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.osgVisualizer.sceneVisualizer.mapFile,"""map.earth""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.osgVisualizer.sceneVisualizer.sceneImageSize,10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.sceneMinX,-10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.sceneMinY,-10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.sceneMinZ,-10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.sceneMaxX,10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.sceneMaxY,10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.sceneMaxZ,10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.wlan[0].radio.displayCommunicationRange,true,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.osgVisualizer.networkNodeVisualizer.displayModuleName,true,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.statisticVisualizer.signalName,"""dataLoad""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.statisticVisualizer.format,"""(%v)""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.statisticVisualizer.textColor,"""red""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.statisticVisualizer.font,"""Courier New, 12px, bold""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.statisticVisualizer.opacity,1,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.statisticVisualizer.sourceFilter,"""*.quads[*].** *.groundStation.**""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.mobilityVisualizer.displayMobility,true,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.mobilityVisualizer.displayPositions,true,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.mobilityVisualizer.displayOrientations,true,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.mobilityVisualizer.displayVelocities,true,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.mobilityVisualizer.displayMovementTrails,true,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.visualizer.*.mobilityVisualizer.animationSpeed,10,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.constraintAreaMinX,-10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.constraintAreaMinY,-10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.constraintAreaMinZ,-10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.constraintAreaMaxX,10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.constraintAreaMaxY,10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.constraintAreaMaxZ,10000m,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.coordinateSystem.sceneLongitude,-47.926634deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.coordinateSystem.sceneLatitude,-15.840075deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.coordinateSystem.sceneHeading,0deg,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.environment.ground.typename,"""FlatGround""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.quads[*].osgModel,"""3d/drone.ive.10.scale.0,0,90.rot""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,**.mobility.initFromDisplayString,false,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.typename,"""SensorStateBasedEpEnergyConsumer""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.offPowerConsumption,0mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.sleepPowerConsumption,1mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.switchingPowerConsumption,1mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.receiverIdlePowerConsumption,2mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.receiverBusyPowerConsumption,5mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.receiverReceivingPowerConsumption,10mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.transmitterIdlePowerConsumption,2mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.energyConsumer.transmitterTransmittingPowerConsumption,100mW,,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.energyStorage.typename,"""IdealEpEnergyStorage""",,,,,,,
DADCA_ACK_n20_u2_a8000m2_0-DADCA-ACK-2-20240121-15:54:06-34448,param,,,*.sensor*.wlan[0].radio.displayInterferenceRange,false,,,,,,,
